0.0167,1.7174,0,1.5887,2.0588
0.0156,1.7194,0,1.5892,2.0574
0.02,1.7168,0,1.5897,2.0561
0.0167,1.7192,0,1.5902,2.0548
0.02,1.72,0,1.5907,2.0535
0.0171,1.7236,0,1.5912,2.0522
0.0163,1.7638,0,1.5919,2.051
0.0199,1.7935,0,1.5927,2.05
0.0168,1.7969,0,1.5935,2.049
0.0168,1.7687,0,1.5942,2.0479
0.0198,1.7431,0,1.5948,2.0467
0.0166,1.7182,0,1.5952,2.0454
0.0199,1.7001,0,1.5957,2.0441
0.0167,1.6355,0,1.5958,2.0425
0.018,1.6823,0,1.5962,2.0411
0.0189,3.086,1,1.602,2.1068
0.0165,2.6448,0,1.6061,2.1201
0.0167,1.9308,0,1.6062,2.1194
0.0206,1.5657,0,1.5982,2.1172
0.0169,1.4473,0,1.5902,2.1146
0.0191,1.4404,0,1.5842,2.112
0.0167,1.4805,0,1.5808,2.1095
0.0167,1.5199,0,1.5791,2.1072
0.02,1.5754,0,1.5791,2.1051
0.0166,1.6004,0,1.5792,2.1031
0.0167,1.6315,0,1.5794,2.1013
0.0201,1.6745,0,1.5798,2.0996
0.0167,1.7149,0,1.5803,2.0981
0.02,1.7707,0,1.5811,2.0968
0.0174,1.8512,0,1.5821,2.0958
0.0158,1.8585,0,1.5832,2.0949
0.02,1.7795,0,1.584,2.0937
0.0167,1.7075,0,1.5845,2.0921
0.0176,1.6673,0,1.5848,2.0905
0.0191,1.6538,0,1.585,2.0888
0.0167,1.6656,0,1.5854,2.0871
0.02,1.6859,0,1.5858,2.0855
0.0166,1.6991,0,1.5862,2.084
0.0167,1.7133,0,1.5867,2.0826
0.0201,1.7115,0,1.5872,2.0811
0.0167,1.7012,0,1.5876,2.0796
0.0167,1.6977,0,1.5881,2.0781
0.0207,1.6998,0,1.5885,2.0766
0.017,1.707,0,1.589,2.0752
0.0188,1.7127,0,1.5895,2.0738
0.0167,1.7179,0,1.59,2.0724
0.0167,1.7326,0,1.5905,2.071
0.02,1.731,0,1.5911,2.0697
0.0166,1.7402,0,1.5917,2.0684
0.0167,1.7336,0,1.5922,2.0671
0.02,1.7313,0,1.5928,2.0658
0.0166,1.7273,0,1.5933,2.0645
0.02,1.726,0,1.5938,2.0631
0.0172,1.7516,0,1.5944,2.0619
0.0161,1.7862,0,1.5952,2.0608
0.02,1.8206,0,1.5961,2.0599
0.0166,1.8027,0,1.5969,2.0589
0.0181,1.7576,0,1.5975,2.0577
0.0187,1.7231,0,1.598,2.0564
0.0166,1.7018,0,1.5984,2.055
0.0199,1.6947,0,1.5988,2.0536
0.0179,1.5457,0,1.5941,2.0516
0.0155,2.1803,1,1.5964,2.0678
0.02,3.138,0,1.6024,2.1267
0.0167,2.3233,0,1.6052,2.1275
0.0167,1.7454,0,1.6005,2.126
0.0207,1.4844,0,1.5914,2.1235
0.0173,1.4365,0,1.5845,2.1208
0.0188,1.44,0,1.5789,2.1181
0.0166,1.4803,0,1.5757,2.1156
0.0168,1.5394,0,1.5753,2.1133
0.0202,1.5819,0,1.5753,2.1112
0.0164,1.6254,0,1.5755,2.1093
0.0167,1.6496,0,1.5758,2.1075
0.02,1.6871,0,1.5763,2.1059
0.0166,1.7451,0,1.5769,2.1045
0.02,1.8199,0,1.5779,2.1034
0.0167,1.8872,0,1.5791,2.1025
0.0167,1.864,0,1.5802,2.1016
0.02,1.7781,0,1.581,2.1003
0.0166,1.6908,0,1.5814,2.0987
0.02,1.6551,0,1.5817,2.097
0.0172,1.6498,0,1.582,2.0952
0.0161,1.6578,0,1.5823,2.0935
0.02,1.6637,0,1.5826,2.0918
0.0167,1.6755,0,1.583,2.0902
0.0178,1.6957,0,1.5834,2.0886
0.0189,1.7057,0,1.5839,2.0871
0.0166,1.696,0,1.5843,2.0856
0.02,1.696,0,1.5848,2.0841
0.0166,1.7123,0,1.5853,2.0826
0.0167,1.7177,0,1.5858,2.0812
0.02,1.726,0,1.5863,2.0798
0.0166,1.7321,0,1.5869,2.0784
0.0167,1.7406,0,1.5875,2.0771
0.0207,1.7369,0,1.5881,2.0758
0.0171,1.739,0,1.5887,2.0744
0.0157,1.7299,0,1.5892,2.0731
