time,trial,percentAsynch,beatSynch,beatAsynch,stimLeft,stimRight
2.0549401,1,100.0,0,1,0,1
2.8707645,1,100.0,0,1,0,1
3.2537744,1,100.0,1,0,1,0
3.6875204,1,100.0,0,1,0,1
4.5044114,1,100.0,0,1,0,1
5.2541345,1,100.0,1,0,1,0
5.3193823,1,100.0,0,1,0,1
6.1197772,1,100.0,0,1,0,1
6.9358118,1,100.0,0,1,0,1
7.2683913,1,100.0,1,0,1,0
7.7529285,1,100.0,0,1,0,1
