0.000000,0.000000,0,0.000000,0.000000
0.101507,0.000000,0,0.000000,0.000000
0.100722,0.000000,0,0.000000,0.000000
0.100712,0.000000,0,0.000000,0.000000
0.100723,0.000000,0,0.000000,0.000000
0.100757,0.000000,0,0.000000,0.000000
0.100707,0.000000,0,0.000000,0.000000
0.100734,0.000000,0,0.000000,0.000000
0.100847,0.000000,0,0.000000,0.000000
0.100800,0.000000,0,0.000000,0.000000
0.100822,0.000000,0,0.000000,0.000000
0.100662,0.000000,0,0.000000,0.000000
0.100757,0.000000,0,0.000000,0.000000
0.100724,0.000000,0,0.000000,0.000000
0.101541,0.000000,0,0.000000,0.000000
0.086569,3.132942,0,3.093995,3.096065
0.017855,2.627892,0,3.066804,3.094229
0.017555,1.921907,0,3.009447,3.089632
0.018415,1.390066,0,2.936557,3.082967
0.016685,1.427839,0,2.878058,3.076476
0.016621,1.795594,0,2.842098,3.071453
0.019992,2.361321,0,2.833227,3.068668
0.017732,3.064722,0,2.834135,3.080926
0.015755,3.631545,0,2.837262,3.112522
0.020575,3.572848,0,2.840147,3.129538
0.016452,3.113400,0,2.841219,3.129475
0.019779,2.432391,0,2.813168,3.126741
0.016830,1.706854,0,2.756980,3.121173
0.017113,1.357482,0,2.695932,3.114257
0.019287,1.514729,0,2.652385,3.107984
0.017767,1.951635,0,2.632615,3.103450
0.016416,2.559962,0,2.632330,3.101318
0.019035,3.264529,0,2.634809,3.120152
0.016662,3.642755,0,2.638762,3.147321
0.019970,3.472316,0,2.642031,3.157058
0.017512,2.946295,0,2.643224,3.156232
0.015939,2.230062,0,2.614383,3.152600
0.019925,1.564468,0,2.561464,3.146372
0.017380,1.381705,0,2.511973,3.139452
0.018012,1.610780,0,2.480675,3.133457
0.018137,2.097696,0,2.474249,3.129395
0.017087,2.752018,0,2.475338,3.127915
0.019618,3.426300,0,2.479067,3.151516
0.017539,3.634768,0,2.483599,3.174146
0.016376,3.329543,0,2.486916,3.174854
0.019119,2.719492,0,2.485271,3.173068
0.016869,1.968733,0,2.451766,3.168345
0.017224,1.405674,0,2.400807,3.161433
0.020011,1.403716,0,2.361670,3.154540
0.016137,1.758228,0,2.344262,3.149064
0.020240,2.322798,0,2.344178,3.145824
0.016551,3.016038,0,2.346813,3.152968
0.017679,3.585991,0,2.351672,3.180007
0.019030,3.567439,0,2.356440,3.194873
0.017165,3.118114,0,2.359427,3.194572
0.017107,2.430704,0,2.350091,3.191576
0.019773,1.703033,0,2.311875,3.185739
0.015663,1.372500,0,2.269204,3.178629
0.019838,1.542544,0,2.243709,3.172213
0.016718,1.980457,0,2.241113,3.167539
0.016755,2.602153,0,2.242529,3.165322
0.020331,3.294885,0,2.246655,3.182627
0.016986,3.633323,0,2.252093,3.206274
0.016818,3.417038,0,2.256662,3.210722
0.019674,2.859443,0,2.259026,3.209345
0.016929,2.119651,0,2.240505,3.205072
0.019293,1.488564,0,2.199880,3.198340
0.017039,1.388987,0,2.166323,3.191245
0.017742,1.668600,0,2.151739,3.185274
0.019522,2.172362,0,2.151820,3.181301
0.015822,2.835557,0,2.154501,3.179946
0.017907,3.499764,0,2.159777,3.204209
0.018594,3.616898,0,2.165491,3.222460
0.016736,3.261677,0,2.169790,3.222614
0.020028,2.618669,0,2.171551,3.220245
0.017060,1.873216,0,2.146696,3.214963
0.017342,1.383610,0,2.108131,3.207781
0.019484,1.448496,0,2.083408,3.200882
0.016983,1.822030,0,2.079750,3.195475
0.016496,2.386425,0,2.080952,3.192302
0.019622,3.079607,0,2.084868,3.200115
0.017129,3.600664,0,2.090813,3.225018
0.017666,3.529970,0,2.096457,3.235729
0.018319,3.050231,0,2.100197,3.235002
0.017736,2.349425,0,2.097604,3.231529
0.018782,1.646615,0,2.067515,3.225314
0.016671,1.366728,0,2.035094,3.218025
0.016784,1.553653,0,2.019513,3.211498
0.020682,2.000452,0,2.019438,3.206749
0.016354,2.621851,0,2.021800,3.204456
0.017212,3.327518,0,2.026921,3.221735
0.019498,3.634425,0,2.033225,3.243335
0.016550,3.401114,0,2.038589,3.245405
0.019839,2.837842,0,2.041723,3.243807
0.017453,2.099418,0,2.030955,3.239319
0.016975,1.478561,0,1.998336,3.232414
0.018609,1.401945,0,1.973596,3.225236
0.016835,1.692470,0,1.967698,3.219225
0.016596,2.173801,0,1.968507,3.215125
0.020092,2.845813,0,1.971947,3.213677
0.016512,3.525991,0,1.978041,3.237928
0.020526,3.612607,0,1.984451,3.254150
0.016566,3.247213,0,1.989404,3.254122
0.016972,2.610590,0,1.991840,3.251599
0.019783,1.873781,0,1.974207,3.246196
0.016803,1.400090,0,1.943334,3.238956
0.017540,1.467023,0,1.925836,3.232007
0.020247,1.841239,0,1.925504,3.226553
0.016224,2.412378,0,1.927413,3.223360
0.018758,3.114325,0,1.932068,3.231472
0.017206,3.608978,0,1.938644,3.255005
0.016247,3.529484,0,1.944883,3.264366
0.019853,3.053327,0,1.949229,3.263539
0.016821,2.350457,0,1.950803,3.259958
0.016553,1.643701,0,1.926288,3.253619
0.021230,1.369015,0,1.899586,3.246229
0.015659,1.564191,0,1.889878,3.239633
0.020223,2.013740,0,1.890364,3.234825
0.016903,2.645831,0,1.893326,3.232515
0.017248,3.351804,0,1.899046,3.249652
0.019407,3.632745,0,1.905845,3.269633
0.017145,3.390778,0,1.911668,3.270114
0.016879,2.814847,0,1.915210,3.268328
0.019337,2.078719,0,1.908631,3.263663
0.016414,1.471662,0,1.880783,3.256636
0.019530,1.399645,0,1.860643,3.249353
0.016806,1.701478,0,1.859728,3.243283
0.016558,2.222422,0,1.861151,3.239280
0.020292,2.907637,0,1.865254,3.238366
0.017510,3.549857,0,1.871861,3.261915
0.016128,3.601011,0,1.878642,3.276116
0.020176,3.197731,0,1.883815,3.275808
0.017292,2.528927,0,1.886345,3.272879
0.018792,1.794426,0,1.869778,3.267081
0.017704,1.357347,0,1.841970,3.259592
0.016610,1.475584,0,1.829688,3.252596
0.018842,1.879935,0,1.829885,3.247213
0.016695,2.470894,0,1.832399,3.244169
0.019976,3.179448,0,1.837681,3.254134
0.016925,3.646978,0,1.844777,3.277791
0.018679,3.503049,0,1.851279,3.284084
0.018359,2.972831,0,1.855678,3.282864
0.018089,2.258458,0,1.857257,3.278847
0.015139,1.570675,0,1.833881,3.272148
0.019915,1.360965,0,1.811635,3.264653
0.017625,1.597350,0,1.807403,3.258114
0.018827,2.073668,0,1.808447,3.253469
0.018813,2.724458,0,1.812039,3.251395
0.016017,3.423630,0,1.818359,3.270488
0.018779,3.656687,0,1.825568,3.289745
0.017652,3.349883,0,1.831546,3.289981
0.016986,2.726273,0,1.835055,3.287771
0.018560,1.974251,0,1.827242,3.282619
0.016415,1.420547,0,1.801522,3.275317
0.017126,1.411932,0,1.786092,3.268010
0.020278,1.751191,0,1.785955,3.262062
