time,trial,percentAsynch,beatSynch,beatAsynch,stimLeft,stimRight
2.2592775,1,80.0,1,0,1,0
2.2592775,1,80.0,0,1,0,1
3.2753294,1,80.0,1,0,1,0
3.2753294,1,80.0,0,1,0,1
4.2925516,1,80.0,1,0,1,0
4.2925516,1,80.0,0,1,0,1
5.3080938,1,80.0,1,0,1,0
5.3080938,1,80.0,0,1,0,1
6.3085971,1,80.0,1,0,1,0
6.3085971,1,80.0,0,1,0,1
7.3232984,1,80.0,1,0,1,0
7.3232984,1,80.0,0,1,0,1
8.3239133,1,80.0,1,0,1,0
8.3239133,1,80.0,0,1,0,1
